Código,Provincia,Municipio,Localidad,Tipo,Institución,Dirección,Teléfono,Horario,Más info,Correo Electrónico,Web,Latitud,Longitud
8407,Buenos Aires,Avellaneda,VILLA DOMINICO,Seguridad,Comisaría N7,"Oyuela 1600, Barrio Villa Corina",(011) 42275656,24 Hs.,Móvil / Derivación,avellanedaseptimavc@hotmail.com,,-34.70596,-58.35082
100,Buenos Aires,Avellaneda,WILDE,Salud,Hospital Municipal de Avellaneda Dr. Eduardo Wilde,Baradero 5808,(011) 52277653 / 52277641 / 52277600,24 Hs.,Asistencia Interdisciplinaria,,,-34.6968692,-58.3126856999999
101,Buenos Aires,Avellaneda,WILDE,Salud,Unidad de Pronta Atención,"Caxaraville, entre Boulevard de los Italianos y de la Peña",(011) 42207937 / 7965 / 7979 / 8051,24 Hs.,Asistencia Interdisciplinaria,,,-34.7143130030324,-58.3448696136474
99,Buenos Aires,Avellaneda,WILDE,Seguridad,Comisaría N5,Lincoln 393,(011) 75295897,24 Hs.,Móvil / Derivación,,,-34.703066,-58.310143
219,Buenos Aires,Ayacucho,AYACUCHO,Áreas de Género y Diversidad,Dirección de Géneros y Diversidad,Alem 871,(0249) 154649920,Lunes a Viernes de 8 a 14 Hs.,Acompañar (UDA) / Asistencia Interdisciplinaria,generosydiversidadayacucho@gmail.com,,-37.1543512712362,-58.4864116980913
108,Buenos Aires,Ayacucho,AYACUCHO,"Familia, Niñez y Adolescencia","Servicio Local de Promoción y Protección de Derechos de Niños, Niñas y Adolescentes",Alem 871,(0249)154306236,Lunes a Viernes de 7 a 13 Hs.,Asistencia Interdisciplinaria,"serviciolocalayacucho@hotmail.com, serviciolocalayacucho@gmail.com",,-37.154615,-58.486699
106,Buenos Aires,Ayacucho,AYACUCHO,Legal,Ayudantía Fiscal,San Martín 1365,(02296) 455100,Lunes a Viernes de 8 a 12 Hs.,Denuncias,,https://www.mpba.gov.ar/denuncia,-37.1527405751674,-58.4885287284851
107,Buenos Aires,Ayacucho,AYACUCHO,Legal,Juzgado de Paz,Bartolomé Mitre 1154,(02296) 452739 / (02296) 15420722,Lunes a Viernes de 7 a 13 Hs.,Denuncias / Medidas Preventivas,,,-37.1502688,-58.212756483
103,Buenos Aires,Ayacucho,AYACUCHO,Otra,"Centro de Referencia, CDR",H. Italiano 382,(02296) 454047 / 454344 / (02902) 489152 / 492614,Lunes a Viernes de 8 a 13 Hs.,Oficina del Ministerio de Desarrollo Social de la Nación,,,-37.15743,-58.48794
102,Buenos Aires,Ayacucho,AYACUCHO,Otra,Subsecretaría de Desarrollo Social,"Aristóbulo del Valle 1027, Planta Baja",(02296) 459026 / 2601,Lunes a Viernes de 7 a 13 Hs.,Servicio Social,,,-37.1502686,-58.4829712
109,Buenos Aires,Ayacucho,AYACUCHO,Salud,Hospital Local Municipal Dr. Pedro Solanet,Avenida Dindart 852,(02296) 452099 / 2143 / 452387 / (0249) 154514695,24 Hs.,Asistencia Interdisciplinaria,hospayac@gmail.com,,-37.1535101780264,-58.488335609436
8986,Buenos Aires,Ayacucho,AYACUCHO,Salud,Sala Periférica Atención Primaria Ramón Carrillo,Berra,(02296) 452247,Lunes a Viernes de 8 a 14 Hs.,Asistencia Interdisciplinaria,,,-37.149937,-58.496804
8985,Buenos Aires,Ayacucho,AYACUCHO,Salud,Sala Periférica de Atención Primaria Eva Perón,Avenida Solanet y Somigliana,(02293) 15554948,Lunes a Viernes de 8 a 14 Hs.,Asistencia Interdisciplinaria,,,-37.150711,-58.4748
104,Buenos Aires,Ayacucho,AYACUCHO,Seguridad,Comisaría Comunal,Bartolomé Mitre 1152,(02296) 452013 / 451657,24 Hs.,Móvil / Derivación,,,-37.1502687,-58.212756482
105,Buenos Aires,Ayacucho,AYACUCHO,Seguridad,Comisaría de las Mujeres,"Gato y Mancha s/n, esquina Avenida Libertad",(02296) 451941,24 Hs.,Denuncias / Asistencia Interdisciplinaria,comisariamyfaya@gmail.com,,-37.1534222,-58.466254
111,Buenos Aires,Azul,AZUL,Áreas de Género y Diversidad,"Dirección de Políticas de Género, Niñez y Adolescencia",Julio A. Roca 409,(02281) 15416632 / (02281) 439500 (Interno: 534 / 439),Lunes a Viernes de 8 a 14 Hs.,Asistencia Interdisciplinaria,,,-36.7797498,-59.8710636
124,Buenos Aires,Azul,AZUL,"Familia, Niñez y Adolescencia","Servicio Local de Promoción y Protección de Derechos de Niños, Niñas y Adolescentes",Yrigoyen 424,(02281) 15415512 / (02281) 439534 / 439500 (Interno: 535),Lunes a Viernes de 8 a 12 Hs. y de 15 a 20 Hs.,Asistencia Interdisciplinaria,,,-36.7764983,-59.8624571999999
121,Buenos Aires,Azul,AZUL,Legal,Asesoría de Menores e Incapaces N1 y N2,Belgrano 463,(02281) 435629 / 424879,Lunes a Viernes de 8 a 14 Hs.,Organismo de Competencia Jurídica,,,-36.777068,-59.861521
127,Buenos Aires,Azul,AZUL,Legal,"Centro de Asistencia a la Víctima, CAV",Belgrano 463,(02281) 435629 / 424879 Opción: 3,Lunes a Viernes de 8 a 13 Hs.,Asistencia Interdisciplinaria,,,-36.777025,-59.861567
117,Buenos Aires,Azul,AZUL,Legal,Colegio de Abogades,Avenida Juan Domingo Perón 514,(02281) 424516 / 7705,Lunes a Viernes de 7 a 13 Hs.,Asesoramiento / Patrocinio Jurídico,,,-36.7712736696128,-59.8474860191345
118,Buenos Aires,Azul,AZUL,Legal,Defensoría General,De Paula 837,(02281) 431447,Lunes a Viernes de 7 a 13 Hs.,Asesoramiento / Patrocinio Jurídico,,,-36.781305,-59.865625
122,Buenos Aires,Azul,AZUL,Legal,Fiscalía General y Fiscalía Especializada en Delitos Especiales,Colón 931,(02281) 432107 / 435514,Lunes a Viernes de 7 a 13 Hs.,Organismo de Competencia Jurídica,,https://www.mpba.gov.ar/denuncia,-36.7813223,-59.8687992999999
116,Buenos Aires,Azul,AZUL,Legal,Juzgado de Familia N1,San Martín 537,(02281) 432551 / 426745,Martes y Jueves de 13 a 16 Hs.,Organismo de Competencia Jurídica,,,-36.7792296,-59.8619512
123,Buenos Aires,Azul,AZUL,Legal,"Juzgados de Garantías N1, N2 y N3","Perón 525, Edificio Central",(02281) 425915 / 422978,Lunes a Viernes de 8 a 13 Hs.,Organismo de Competencia Jurídica,,,-36.781802,-59.865504
128,Buenos Aires,Azul,AZUL,Otra,Delegación Ministerio de Trabajo Provincia de Buenos Aires,Burgos 533,(02281) 427644 / 427508,Lunes a Viernes de 8 a 13 Hs.,Asesoramiento en Violencia Laboral,,,-36.776594,-59.8615588999999
110,Buenos Aires,Azul,AZUL,Salud,Centro Provincial de Atención,Arenales 675,(02281) 434096 / (02281) 15459310,Lunes a Viernes de 8 a 14 Hs.,Asistencia Interdisciplinaria,,,-36.7817232,-59.8596241
126,Buenos Aires,Azul,AZUL,Salud,Hospital Municipal Dr. Ángel Pintos,Amado Diab 270,(02281) 433127 / 435200 / 434164 / (02281) 422746,24 Hs.,Asistencia Interdisciplinaria,,,-36.7703329,-59.8597232999999
9012,Buenos Aires,Azul,AZUL,Salud,Hospital Zonal Especializado Materno Infantil Argentina Diego,Alfredo Prat 521,(02281) 424150 / 2063,24 Hs.,Asistencia Interdisciplinaria,,,-36.77615,-59.859144
9014,Buenos Aires,Azul,AZUL,Salud,"Unidad Sanitaria, N1, Dr. Eduardo Moguillauny",Cabo Daniel A. González 1249,(02281) 426985,Lunes a Viernes de 8 a 14 Hs.,Asistencia Interdisciplinaria,,,-36.776994,-59.882942
115,Buenos Aires,Azul,AZUL,Seguridad,Comisaría de las Mujeres,Alvear 952,(02281) 423791,24 Hs.,Denuncias / Asistencia Interdisciplinaria,criamujeryflia@azul.mseg.gba.gov.ar,,-36.780355,-59.870942
112,Buenos Aires,Azul,AZUL,Seguridad,Comisaría N1,"Las Flores s/n, esquina Belgrano",(02281) 431368 / 431743,24 Hs.,Móvil / Derivación,,,-36.7732674834102,-59.8667335510253
113,Buenos Aires,Azul,AZUL,Seguridad,Destacamento Balneario,Avenida Pellegrini 2100,(02281) 431799,24 Hs.,Móvil / Derivación,,,-36.7950745,-59.8853798
114,Buenos Aires,Azul,AZUL,Seguridad,Puesto de Vigilancia,Cuartel VII,(02281) 497280,24 Hs.,Móvil / Derivación,,,-36.7749672,-59.8540381999999
130,Buenos Aires,Azul,CACHARI,Salud,Hospital Público Dr. José Casellas Solá,25 de Mayo 1069,(02281) 481036,24 Hs.,Asistencia Interdisciplinaria,,,-36.3801294001315,-59.4997588966349
129,Buenos Aires,Azul,CACHARI,Seguridad,Subcomisaría,25 de Mayo 1740,(02281) 481111,24 Hs.,Denuncias,,,-36.379589,-59.502323
132,Buenos Aires,Azul,CHILLAR,Salud,Hospital Local General Dr. Horacio Ferro,Cortázar y Alsina,(02281) 497112,24 Hs.,Asistencia Interdisciplinaria,,,-37.3125191,-59.9819107
131,Buenos Aires,Azul,CHILLAR,Seguridad,Subcomisaría,Roca 179,(02281) 497111,24 Hs.,Denuncias,,,-37.312519,-59.981911
133,Buenos Aires,Azul,PARISH,Seguridad,Puesto de Vigilancia,"Planta Urbana, Barrio Parish",Atención Presencial,24 Hs.,Móvil / Derivación,,,-36.518442,-59.634687
135,Buenos Aires,Bahía Blanca,BAHIA BLANCA,Áreas de Género y Diversidad,Dirección de Políticas de Género,"Belgrano 177, Piso 2",(0291) 4552131 / 4550042 / (0291) 154378648,Lunes a Viernes de 7:30 a 16 Hs.,Asistencia Interdisciplinaria,politicasdegenerombb@gmail.com,,-38.717994,-62.261758
162,Buenos Aires,Bahía Blanca,BAHIA BLANCA,Áreas de Género y Diversidad,"Oficina de Género del Ejército Argentino, Comando 3 División",Florida 1450,(0291) 4880110 (Interno: 320),Martes y Jueves de 7 a 13:30 Hs.,Denuncias / Asistencia Interdisciplinaria,oficgenerocdode3@ejercito.mil.ar,https://www.argentina.gob.ar/defensa/politicas-de-genero-en-el-ambito-de-la-defensa/oficinas-de-genero-de-las-fuerzas-armadas,-38.688793,-62.265055
163,Buenos Aires,Bahía Blanca,BAHIA BLANCA,"Familia, Niñez y Adolescencia","Servicio Local de Promoción y Protección de Derechos de Niños, Niñas y Adolescentes","Belgrano 177, Zona Centro",(0291) 154319158,Lunes a Viernes de 8 a 14 Hs.,Asistencia Interdisciplinaria,,https://www.bahia.gob.ar/politicasocial/serviciolocal,-38.718045,-62.261876
164,Buenos Aires,Bahía Blanca,BAHIA BLANCA,"Familia, Niñez y Adolescencia","Servicio Local de Promoción y Protección de Derechos de Niños, Niñas y Adolescentes",D'Angelis 25,(0291) 154324714,Lunes a Viernes de 8 a 14 Hs.,Asistencia Interdisciplinaria,"s.localnortebb@hotmail.com, serviciolocal.adm@hotmail.com",https://www.bahia.gob.ar/politicasocial/serviciolocal,-38.699188,-62.2913919999999
166,Buenos Aires,Bahía Blanca,BAHIA BLANCA,"Familia, Niñez y Adolescencia","Servicio Local de Promoción y Protección de Derechos de Niños, Niñas y Adolescentes",Manuel Molina 2100,Atención Presencial,Lunes a Viernes de 6:30 a 12:30 Hs.,Asistencia Interdisciplinaria,,https://www.bahia.gob.ar/politicasocial/serviciolocal,-38.7357025515133,-62.2926297842552
167,Buenos Aires,Bahía Blanca,BAHIA BLANCA,"Familia, Niñez y Adolescencia","Servicio Local de Promoción y Protección de Derechos de Niños, Niñas y Adolescentes",Saenz Peña 2134,(0291) 4559739 / 4560091,Lunes a Viernes de 6:30 a 12:30 Hs.,Asistencia Interdisciplinaria,serviciolocal.adm@bahíablanca.gov.ar,https://www.bahia.gob.ar/politicasocial/serviciolocal,-38.7291438,-62.2583660999999
168,Buenos Aires,Bahía Blanca,BAHIA BLANCA,"Familia, Niñez y Adolescencia","Servicio Local de Promoción y Protección de Derechos de Niños, Niñas y Adolescentes","Pringles 31 , Zona Cabildo",Atención Presencial,Lunes a Viernes de 7 a 13 Hs.,Asistencia Interdisciplinaria,,https://www.bahia.gob.ar/politicasocial/serviciolocal,-38.7178037,-62.2678184999999
151,Buenos Aires,Bahía Blanca,BAHIA BLANCA,Legal,"Asesoría de Menores e Incapaces N1, N2 Y N3","Alsina 15, Planta Alta",(0291) 4565141,Lunes a Viernes de 8 a 13 Hs.,Asesoramiento / Patrocinio Jurídico,,,-38.718884,-62.2651326999999
154,Buenos Aires,Bahía Blanca,BAHIA BLANCA,Legal,"Centro de Acceso a la Justicia, CAJ","Chacabuco 2250, Barrio Villa Mitre",(0291) 4194774,Lunes a Viernes de 8 a 14 Hs.,Patrocinio Jurídico / Asistencia Interdisciplinaria,cajbahiablanca@gmail.com,https://www.argentina.gob.ar/justicia/afianzar/caj/listado,-38.7331837,-62.2380286
176,Buenos Aires,Bahía Blanca,BAHIA BLANCA,Legal,"Centro de Asistencia a la Víctima, CAV",Moreno 25,(0291) 4500226 / 4520611,Lunes a Viernes de 8 a 13 Hs.,Asistencia Interdisciplinaria,,,-38.717934,-62.267919
152,Buenos Aires,Bahía Blanca,BAHIA BLANCA,Legal,Colegio de Abogades y Procuradores,Sarmiento 54,(0291) 4515838 / 4551750,Lunes a Viernes de 8 a 15 Hs.,Asesoramiento / Patrocinio Jurídico,,,-38.715753165115,-62.2653579711914
148,Buenos Aires,Bahía Blanca,BAHIA BLANCA,Legal,Curaduría Oficial,Soler 31,(0291) 4524819 / 4526890,Lunes a Viernes de 7 a 19 Hs.,Asesoramiento Jurídico,,,-38.7163075,-62.2634097999999
156,Buenos Aires,Bahía Blanca,BAHIA BLANCA,Legal,Defensor del Pueblo,Salta 350,(0291) 4514692 / 4520633,Lunes a Viernes de 9 a 14 Hs.,Asistencia Interdisciplinaria,,,-38.707973,-62.270228
149,Buenos Aires,Bahía Blanca,BAHIA BLANCA,Legal,Defensoría General Secretaría Penal,Las Heras 57,(0291) 4516402 / 4516403,Lunes a Viernes de 7 a 19 Hs.,Asesoramiento Jurídico,,,-38.720043,-62.262287
161,Buenos Aires,Bahía Blanca,BAHIA BLANCA,Legal,Fiscalía General,"Vieytes 302, esquina Gorriti",(0291) 4582401,Lunes a Viernes de 8 a 13 Hs.,Organismo de Competencia Jurídica,,,-38.717315,-62.271791
160,Buenos Aires,Bahía Blanca,BAHIA BLANCA,Legal,"Juzgado de Familia N1, N2 y N3",Avenida Colón 46,(0291) 4009600,Lunes a Viernes de 8 a 14 Hs.,Organismo de Competencia Jurídica,"juzfam1-bb@jusbuenosaires.gov.ar, juzfam2-bb@jusbuenosaires.gov.ar, juzfam3-bb@jusbuenosaires.gov.ar",https://www.scba.gov.ar,-38.718999,-62.267271
158,Buenos Aires,Bahía Blanca,BAHIA BLANCA,Legal,Oficina de Denuncias,Moreno 25,(0291) 4500226 / 4500229 (Interno: 139 / 140),Lunes a Viernes de 8 a 14 Hs.,Denuncias,,,-38.717963,-62.267857
150,Buenos Aires,Bahía Blanca,BAHIA BLANCA,Legal,Oficina de Resolución alternativa de Conflicto y Mediación,Moreno 25,(0291) 4500226 / 4500229 (Interno: 141),Lunes a Viernes de 8 a 14 Hs.,Asesoramiento Jurídico,,,-38.717947,-62.26795
9221,Buenos Aires,Bahía Blanca,BAHIA BLANCA,Legal,"Programa Acercar Derechos (PAD), Sede Buenos Aires, Región interior",Fitz Roy 160,Atención Presencial y Correo Electrónico,Lunes a Viernes de 8 a 16 Hs.,Acercar Derechos (PAD) / Asistencia Interdisciplinaria,padpbainterior@mingeneros.gob.ar,https://www.argentina.gob.ar/Géneros/programa-acercar-derechos,-38.723053,-62.265621
153,Buenos Aires,Bahía Blanca,BAHIA BLANCA,Legal,Unidad de Defensa para las Víctimas,España 17,(0291) 4523110 / 4513595,Lunes a Viernes de 8 a 14 Hs.,Asesoramiento / Patrocinio Jurídico,,,-38.720043,-62.262287
159,Buenos Aires,Bahía Blanca,BAHIA BLANCA,Legal,Unidad Fiscal de Instrucción N3 y N4 Especializada en Violencia de Género,Moreno 25,(0291) 4500226 / 4500229,Lunes a Viernes de 8 a 14 Hs.,Denuncias / Organismo de Competencia Jurídica,ufi3.bb@mpba.gov.ar,https://www.mpba.gov.ar/denuncia,-38.717934,-62.267919
157,Buenos Aires,Bahía Blanca,BAHIA BLANCA,Legal,Unidad Fiscal de Investigación Judicial de Delitos Sexuales,Moreno 25,(0291) 4500226 / 4520611 / 4500218 / 4500229 / 4500228 (Interno: 137 / 116 / 109 / 138),Lunes a Viernes de 8 a 13:30 Hs.,Asistencia Interdisciplinaria,,https://www.mpba.gov.ar/denuncia,-38.714933,-62.270864
136,Buenos Aires,Bahía Blanca,BAHIA BLANCA,Otra,"Centro de Referencia, CDR",Fitz Roy 160,(0291) 4552477 / 4500410,Lunes a Viernes de 9 a 13 Hs.,Oficina del Ministerio de Desarrollo Social de la Nación,,,-38.711678,-62.268078
178,Buenos Aires,Bahía Blanca,BAHIA BLANCA,Otra,Delegación Ministerio de Trabajo Provincia de Buenos Aires,O´Higgins 247,(0291) 4525898 / 4538296,Lunes a Viernes de 8 a 14 Hs.,Asesoramiento en Violencia Laboral,,,-38.7220799,-62.2689487
145,Buenos Aires,Bahía Blanca,BAHIA BLANCA,Otra,Dirección de Migraciones,Brown 963,(0291) 4561529,Lunes a Viernes de 8 a 13 Hs.,Oficina del Ministerio del Interior de Nación,del.bahiablanca@migraciones.gov.ar,,-38.7281559,-62.2575257999999
9002,Buenos Aires,Bahía Blanca,BAHIA BLANCA,Salud,Centro de Salud Estomba,Viamonte 2853,(02921) 4888267,Lunes a Viernes de 8 a 14 Hs.,Asistencia Interdisciplinaria,,https://regionsanitaria1.com/bahia-blanca.html,-38.698341,-62.297878
9000,Buenos Aires,Bahía Blanca,BAHIA BLANCA,Salud,"Centro de Salud, Dr. Leandro Piñeiro","Adrián Veres s/n, esquina Martin Gil",(0291) 4546309,Lunes a Viernes de 7:30 a 15:30 Hs.,Asistencia Interdisciplinaria,,https://regionsanitaria1.com/bahia-blanca.html,-38.718142,-62.313656
8992,Buenos Aires,Bahía Blanca,BAHIA BLANCA,Salud,"Centro Integrador Comunitario, CIC",Esmeralda 1450,(0291) 4964730,Lunes a Viernes de 7:30 a 16 Hs.,Asistencia Interdisciplinaria,,https://regionsanitaria1.com/bahia-blanca.html,-38.754359211509,-62.2522872667784
134,Buenos Aires,Bahía Blanca,BAHIA BLANCA,Salud,Centro Provincial de Atención Bahía Blanca,Necochea 945,(0291) 4811850,Lunes a Viernes de 8 a 15:30 Hs.,Asistencia Interdisciplinaria,,,-38.7309428,-62.2320796
174,Buenos Aires,Bahía Blanca,BAHIA BLANCA,Salud,Hospital Interzonal General de Agudos Dr. José Penna,Laínez 2401,(0291) 4593600 / 3611,24 Hs.,Asistencia Interdisciplinaria,direccion-penna@ms.gba.gov.ar,https://regionsanitaria1.com/bahia-blanca.html,-38.729698,-62.228742
175,Buenos Aires,Bahía Blanca,BAHIA BLANCA,Salud,Hospital Municipal de Agudos Dr. Leónidas Lucero,Estomba 968,(0291) 4598484 / 4561836 / 4522222,24 Hs.,Asistencia Interdisciplinaria,direccion@hmab.gov.ar,https://www.hmabb.gov.ar/contactenos_pub.php,-38.7099989,-62.2773323
8999,Buenos Aires,Bahía Blanca,BAHIA BLANCA,Salud,Sala Médica Villa Nocito,Pacífico 1990,(0291) 4532877,Lunes a Viernes de 7:30 a 15:30 Hs.,Asistencia Interdisciplinaria,,https://regionsanitaria1.com/bahia-blanca.html,-38.721216,-62.312948
8989,Buenos Aires,Bahía Blanca,BAHIA BLANCA,Salud,Unidad Sanitaria Enrique Julio,Avenida Arias 1730,(0291) 4556898,Lunes a Viernes de 7:30 a 15:30 Hs.,Asistencia Interdisciplinaria,,,-38.749147722161,-62.2682594346477
8988,Buenos Aires,Bahía Blanca,BAHIA BLANCA,Salud,"Unidad Sanitaria, Cabildo",Alberti 215,Atención Presencial,Lunes a Viernes de 8 a 14 Hs.,Asistencia Interdisciplinaria,,https://regionsanitaria1.com/bahia-blanca.html,-38.700368,-62.284147
8996,Buenos Aires,Bahía Blanca,BAHIA BLANCA,Salud,"Unidad Sanitaria, Grumbein","La Rioja 5700, Boulevard Grubein",(0291) 4810938,Lunes a Viernes de 7:30 a 16:30 Hs.,Asistencia Interdisciplinaria,,https://regionsanitaria1.com/bahia-blanca.html,-38.7519171722188,-62.1788741601664
8993,Buenos Aires,Bahía Blanca,BAHIA BLANCA,Salud,"Unidad Sanitaria, Loma Paraguaya","Felix Frías 850, Boulevard Loma Paraguaya",(0291) 4565592,Lunes a Viernes de 7:30 a 15:30 Hs.,Asistencia Interdisciplinaria,,https://regionsanitaria1.com/bahia-blanca.html,-38.7477368919493,-62.2858936448227
8991,Buenos Aires,Bahía Blanca,BAHIA BLANCA,Salud,"Unidad Sanitaria, Luján","Enrique Julio 806, Boulevard Luján",(0291) 4888351,Lunes a Viernes de 7:30 a 15:30 Hs.,Asistencia Interdisciplinaria,,https://regionsanitaria1.com/bahia-blanca.html,-38.7079936641624,-62.2992481048762
8997,Buenos Aires,Bahía Blanca,BAHIA BLANCA,Salud,"Unidad Sanitaria, Noroeste","Líbano 589, Boulevard Noroeste",(0291) 4556878,Lunes a Viernes de 7:30 a 15:30 Hs.,Asistencia Interdisciplinaria,,https://regionsanitaria1.com/bahia-blanca.html,-38.7267826901908,-62.2893335606955
8995,Buenos Aires,Bahía Blanca,BAHIA BLANCA,Salud,"Unidad Sanitaria, Villa Delfina","Juana Azurduy 1345, Boulevard Villa Delfina",(0291) 4552271,Lunes a Viernes de 7:30 a 15:30 Hs.,Asistencia Interdisciplinaria,,https://regionsanitaria1.com/bahia-blanca.html,-38.7501366383725,-62.2753385913825
8994,Buenos Aires,Bahía Blanca,BAHIA BLANCA,Salud,"Unidad Sanitaria, Villa Floresta",José Ingenieros 2235,(0291) 4888365,Lunes a Viernes de 7:30 a 14:30 Hs.,Asistencia Interdisciplinaria,,https://regionsanitaria1.com/bahia-blanca.html,-38.6854236347129,-62.2722133276291
144,Buenos Aires,Bahía Blanca,BAHIA BLANCA,Seguridad,Comisaría de las Mujeres,Berutti 664,(0291) 4558762 / (0291) 155758418,24 Hs.,Denuncias / Asistencia Interdisciplinaria,,,-38.726782,-62.263968
139,Buenos Aires,Bahía Blanca,BAHIA BLANCA,Seguridad,Comisaría N1,Berutti 650,(0291) 4551902,24 Hs.,Móvil / Derivación,,,-38.7273338,-62.2632380999999
140,Buenos Aires,Bahía Blanca,BAHIA BLANCA,Seguridad,Comisaría N2,Roca 557,(0291) 4556745,24 Hs.,Móvil / Derivación,,,-38.720142,-62.277391
141,Buenos Aires,Bahía Blanca,BAHIA BLANCA,Seguridad,Comisaría N4,Garibaldi 262,(0291) 4820826,24 Hs.,Móvil / Derivación,,,-38.729696,-62.248127
142,Buenos Aires,Bahía Blanca,BAHIA BLANCA,Seguridad,Comisaría N5,Don Bosco 1768,(0291) 4552984,24 Hs.,Móvil / Derivación,,,-38.715619,-62.302567
143,Buenos Aires,Bahía Blanca,BAHIA BLANCA,Seguridad,Comisaría N6,Libertad 2112,(0291) 4553011,24 Hs.,Móvil / Derivación,,,-38.7571434186896,-62.2627778327899
137,Buenos Aires,Bahía Blanca,BAHIA BLANCA,Seguridad,Destacamento Palihue,"Pago Chico s/n, esquina Reconquista",(0291) 4556931 /(0291) 154646715,24 Hs.,Móvil / Derivación,,,-38.699705,-62.2529309
138,Buenos Aires,Bahía Blanca,BAHIA BLANCA,Seguridad,Subcomisaría Villa Harding Green,Quinquela Martín 4101,(0291) 4860512,24 Hs.,Móvil / Derivación,,,-38.7160674476251,-62.1998291710884
180,Buenos Aires,Bahía Blanca,CABILDO,"Familia, Niñez y Adolescencia","Servicio Local de Promoción y Protección de Derechos de Niños, Niñas y Adolescentes",Alsina 65,(0291) 154430002,Lunes a Viernes de 8 a 14 Hs.,Asistencia Interdisciplinaria,,https://www.bahia.gob.ar/politicasocial/serviciolocal,-38.718175921451,-62.2639605757512
179,Buenos Aires,Bahía Blanca,CABILDO,Seguridad,Destacamento,"Sarratea s/n, esquina Las Heras",(0291) 4918022,24 Hs.,Denuncias,,,-38.482361,-61.899719
8987,Buenos Aires,Bahía Blanca,GENERAL DANIEL CERRI,Salud,Centro de Atención Primaria General Daniel Cerri,25 de Mayo 396,(0291) 4840157,24 Hs.,Asistencia Interdisciplinaria,,https://regionsanitaria1.com/bahia-blanca.html,-38.718429,-62.39163
